,anonymous_id,md5,ontology_id,class,perspective,location,relation_type1,relation1,relation_type2,relation2
6687,397b1644-bc7f-4f97-ba19-2a021725176d.avi,921e141c3dab67e7fc8019b3d3fb8b48,15,Brushing,side,indoors,What,Teeth,,None
4768,879f13a8-c906-45b7-add3-e0030e56449c.mp4,0aa8951b22112c20eed2517cc0424780,15,Brushing,side,indoors,What,Teeth,,None
7828,1aa8e6e4-d7a9-4201-8eef-f631ffd397a8.mp4,a39615d25158107238f1b04d451b9e95,15,Brushing,back,indoors,What,Hair,,None
4725,f6297ecc-5244-47a7-916e-526293bd81bf.mp4,27ad8d096aeddbc9011517ad57cc88f8,15,Brushing,front,indoors,What,Teeth,,None
7788,85e9b99f-2ac5-4e94-8fad-d5ad0730a15e.mp4,059280ab0876d9d9dd68cd82b8765836,15,Brushing,side,indoors,What,Hair,,None
4,352bab3a-1595-4592-976a-552a22d7bd70.mp4,66ac39a2f4c6d1c2941e8dd68af3ecf7,15,Brushing,front,indoors,What,Hair,,None
6830,cbd77ccd-65d9-4239-8321-c12dcb090725.avi,43c78cff07137fbc0974259c4b29cac7,15,Brushing,front,indoors,What,Teeth,,None
4798,26be4635-9199-4deb-a4b7-60c043a79eb6.mp4,fe3795c8444773efa7df6e006d1da6b9,15,Brushing,side,indoors,What,Hair,,None
6686,9baecde1-5282-45b6-9282-23837f3f51be.avi,f46f7f55038ca59da98d0afb9ce21aeb,15,Brushing,side,indoors,What,Teeth,,None
7848,8d2bf5fa-51b3-4bb3-8302-365b386e17c0.mp4,9e193a021ebbd903650652b350431e3e,15,Brushing,front,indoors,What,Hair,,None
8,a393588b-2db5-4238-9abf-b4f6edfe6e4a.mp4,73de518e188464445bbe4c58c415e4d7,15,Brushing,front,indoors,What,Hair,,None
4800,e376ba2e-aeaf-44d7-a30d-68b6ac2e3a38.mp4,c239ecc7c823f3b9536bcaad871ceeca,15,Brushing,front,indoors,What,Hair,,None
7724,54364978-3781-4627-8dfa-014b995afba3.mp4,fe15b5e24650b9fa5cbd544cc3efa209,15,Brushing,front,indoors,What,Hair,,None
6710,d06f9ae4-108d-49c7-9ec0-2f04aa5f9349.avi,0353175156312c2a9e7d83b8fe821208,15,Brushing,side,indoors,What,Teeth,,None
4568,7201722c-26d9-4a61-b892-5f8360cfdc4d.mp4,d11c9e615b51719eebcfd0a0e8b2088d,15,Brushing,side,indoors,What,Hair,,None
7721,00d8ded6-f783-4bc5-b073-d792041ea470.mp4,48bcde99c7e7e041a13fb0d71deb0b9c,15,Brushing,side,indoors,What,Hair,,None
6367,c0de91d8-52d6-417c-98e4-4a11a4f35ee5.mp4,809a2bc4332a63a56ee4688f0e8a5520,15,Brushing,side,indoors,What,Hair,,None
4773,f62f7f49-d671-48f2-bcda-70a4d2ffc84c.mp4,7f55c5c02bdcf2c080ff2778a97717aa,15,Brushing,front,indoors,What,Teeth,,None
7771,de949a7a-527e-48db-b9ae-93a266cee61a.mp4,d7d8831ec89c008fdb533870e35ba242,15,Brushing,front,indoors,What,Hair,,None
7764,c389d85c-35c1-4bed-b0e5-f168e7555473.mp4,4803fc5ef9647c8aea0a10f46b276562,15,Brushing,front,indoors,What,Hair,,None
6715,90759fc9-977a-4bd6-bced-6a62f4a48cbb.avi,e8fafaaf3723403f95049adb47b3f027,15,Brushing,side,indoors,What,Teeth,,None
7849,dfbb8a57-df6b-49ea-aebb-49b2de2a77b7.mp4,84bfde7a0f425ca3f95445d34ae9faf1,15,Brushing,front,indoors,What,Hair,,None
7857,253f62ee-d827-401e-b3f5-eb30d982088f.mp4,c39d2415bc3deb3e688058ca90dcdeed,15,Brushing,front,indoors,What,Hair,,None
6816,b26cb099-7bac-4f0a-b946-0362a17628c4.avi,37b526176e13b95b598d8c621c150398,15,Brushing,front,indoors,What,Teeth,,None
7861,2e04a461-fd83-4a9c-b2ff-86b5186c7012.mp4,e8df45cf72460ab8d9ab8d56b580e5fa,15,Brushing,front,indoors,What,Hair,,None
6827,9eeaeeea-13da-47a1-96b0-ac5b9ee8743c.avi,3ab1db5842b31692b23bb46ee4c85eb9,15,Brushing,front,indoors,What,Teeth,,None
4804,1d5df1ea-0057-4a88-9b39-3033b2c02567.mp4,47133c87d3f66e98e0e9e2056a9e6992,15,Brushing,side,indoors,What,Hair,,None
4749,dfed8206-cef8-46c4-9709-43af17e343a1.mp4,39ee610b3d2ffadd2ecaebcee1668019,15,Brushing,front,indoors,What,Teeth,,None
6804,59ddba98-0add-43dd-a870-6ab36f46d9b1.avi,6a604a28283401b7c1e19b65771dc36a,15,Brushing,front,indoors,What,Teeth,,None
6704,15fa61bc-bfd7-4fd1-8828-0679dd5c4b8e.avi,44cac4caa6634f39976ed08e193bc886,15,Brushing,front,indoors,What,Teeth,,None
28,36ece9d1-4233-4cb5-b88d-756cf6ab3844.mp4,edb9936c91f7b50a4359772ad674318c,15,Brushing,front,indoors,What,Hair,,None
6823,cb66f7c6-727a-48d0-ad1d-5415fb0406fa.avi,bbb012653be26619958b2f39c931c52e,15,Brushing,front,indoors,What,Teeth,,None
4787,27b1ae54-f0b8-4d5a-a90f-6b99713d89af.mp4,cb91fbbf0c5e3ff3cd33ccd3b88438c1,15,Brushing,top,indoors,What,Teeth,,None
4564,eb76e286-bece-4f42-8389-836c3b235794.mp4,0caf7c286755e18e0952b0b3aee3b441,15,Brushing,front,indoors,What,Hair,,None
7751,bc8f6f80-5fb7-4e13-848e-847f489cbefc.mp4,751b33650b2b88614869d47231bbb1e1,15,Brushing,top,indoors,What,Hair,,None
7776,55f451df-71a2-43c7-899e-cde6dc88daec.mp4,07adc4aa9164897b122cad9072f5fe2f,15,Brushing,front,indoors,What,Hair,,None
6766,f78a1f52-84ac-4bed-b34e-d2d4267b35b7.avi,294fac95096965f5439fb052522c07f8,15,Brushing,back,indoors,What,Teeth,,None
4756,7ad09a73-ead8-46e0-b426-4a5c1010679f.mp4,a09b3edbe3aafbd8f4f3d913f5d06504,15,Brushing,side,indoors,What,Teeth,,None
4576,08aaebd8-27f7-444b-8a6c-36e82775cbf7.mp4,61c0dbe807845400e409f23b95696e5e,15,Brushing,top,indoors,What,Hair,,None
4598,ae6d79b4-72ba-4335-b2ca-f8b8e04fbc21.mp4,8c0694ef0b8510db4279e233007b7203,15,Brushing,side,indoors,What,Hair,,None
6811,e775ae7a-e651-4617-bfa5-4435e36aaf45.avi,b6a28bcb4251243ca13867ff2f285d89,15,Brushing,front,indoors,What,Teeth,,None
37,a0aa0fc2-7f62-4e39-ae4e-8624a0077653.mp4,8521f8d9f0ed407346252f1dbe6e2a33,15,Brushing,front,indoors,What,Hair,,None
6781,abd89fb2-a588-47f8-a04f-ff79ceb81642.avi,3b43977e679554bb74570c381220810b,15,Brushing,front,indoors,What,Teeth,,None
6690,405158cf-9129-4007-b5e8-3549652cc96f.avi,8b75af9494f76c220512dd6c75137a87,15,Brushing,front,indoors,What,Teeth,,None
6782,d83a8f63-9ed3-4145-ad62-608c44a3d30a.avi,034875cf50ae7a261b5303e42a55843c,15,Brushing,front,indoors,What,Teeth,,None
4719,4621f406-dac4-4276-aa4c-8da3cb91b296.mp4,ba98d32c8202952ff217d74bc628955d,15,Brushing,front,indoors,What,Teeth,,None
4744,9ca71d79-b468-46c5-a7ec-6ad79cb4c87f.mp4,d99112f3ab97d5e731e6003922ab4386,15,Brushing,front,indoors,What,Teeth,,None
4580,ce2d815e-3046-417a-abec-32714e50be20.mp4,99e2ded36c6db61e14f72356248dda4e,15,Brushing,front,indoors,What,Hair,,None
4573,7007e533-29ce-4cfd-b540-2f7b42183ee8.mp4,7fbe9fae84ce00318ada43992396874f,15,Brushing,side,indoors,What,Hair,,None
6767,9760fdf9-8a2b-4639-a9d4-ef9b6fc443aa.avi,6bc23f3b6f0340cf1feae9d483fc5db2,15,Brushing,top,indoors,What,Teeth,,None
7767,4c775163-f3c6-4cb7-99b2-9d7cb348258a.mp4,d0cf98ce1b0ef45b262f316249e630fc,15,Brushing,side,indoors,What,Hair,,None
4762,792d05ae-23d3-4766-82ba-791a3ef52a02.mp4,265175e3d68c9f62c7e82915def47573,15,Brushing,side,indoors,What,Teeth,,None
7715,6aaeb98c-c3c7-4c0d-96de-03127304d264.mp4,9a5cc89070eb513f6d97d87ed6d20d59,15,Brushing,front,indoors,What,Hair,,None
7769,c2702e19-58d0-4c14-a53c-f34734b45a4d.mp4,af01ff460a97c7f4257163b25bcfed36,15,Brushing,front,indoors,What,Hair,,None
6718,d5481c64-cebc-4eb0-91cc-4aa27271652b.avi,1ff34ad5904319870257b3455fdf744b,15,Brushing,front,indoors,What,Teeth,,None
39,48c7ee3d-d9a9-4521-a61d-272b63494203.mp4,d256e36866e459d21d309949066c9479,15,Brushing,front,indoors,What,Hair,,None
6685,6d19ddd2-686c-48ad-9600-5be7a37fe856.avi,8d83474bc7df4fc532f08634d2ae5b33,15,Brushing,side,indoors,What,Teeth,,None
4729,0d895344-278b-4da4-964c-29f4c0eadff6.mp4,ede64603af08042098387926eb95ba4c,15,Brushing,side,indoors,What,Teeth,,None
4774,ebe36b2e-6eac-433c-b227-b29968cfe1f5.mp4,a560eb28b460d78b8938e493aab69d9d,15,Brushing,front,indoors,What,Teeth,,None
6724,4740d20a-041b-450a-bfed-806c79542641.avi,778036974d108a294ab46d2f6b7ab091,15,Brushing,front,indoors,What,Teeth,,None
6730,b1ed5b37-c87e-46f9-ba2f-80a4d56387ef.avi,6349b4236947ef9d6e9bc23927a7021c,15,Brushing,front,indoors,What,Teeth,,None
4579,6e4cbf0f-3be6-41fb-b63f-47729a049616.mp4,c96aa2ebe94b1703ef55ab79b07f5e5f,15,Brushing,front,indoors,What,Hair,,None
6684,a94b8bc6-184a-4611-9d7b-af2afa062d28.avi,98817cad866187120d9bafce76b06210,15,Brushing,side,indoors,What,Teeth,,None
4583,91bf91d2-29b6-4852-aa01-67a5ed317078.mp4,ead8b6f8e5f22e470e497808eddfb45b,15,Brushing,side,indoors,What,Hair,,None
1,21bbd619-ca7c-4058-afb8-dd8cf87adf5d.mp4,e4bf826a8e5d399535850be07c152670,15,Brushing,side,indoors,What,Hair,,None
22,3a34e0b1-5709-4520-9c51-c0389fc62f89.mp4,d0c3f6129d3b75e094833f608b642153,15,Brushing,side,indoors,What,Hair,,None
7709,692a894e-8cd6-4037-969a-5a6af951ecf3.mp4,73dca951001513f88d534a20e6c99959,15,Brushing,front,indoors,What,Hair,,None
6739,e8069531-2e3f-4f30-adc5-78f8ef935d47.avi,785096a44f0318523688df14c540a9a3,15,Brushing,front,indoors,What,Teeth,,None
7854,ec3c8114-b4a9-4279-8622-ce148fd089cc.mp4,d00e6a4bf73948352aab16b058b0701d,15,Brushing,front,indoors,What,Hair,,None
4567,0a8f9179-1cf1-41c8-801c-cd2c3a53cc06.mp4,072b520c61b441fbcb96da7f5183964d,15,Brushing,front,indoors,What,Hair,,None
7765,b1015b52-52be-4159-ba1c-366a12b68f07.mp4,118829177ba9538e3057c7062ef7ce5b,15,Brushing,back,indoors,What,Hair,,None
4791,d730aefe-1323-47a5-83d4-28b74cc62b29.mp4,a86e99e595bde43caef0992ffa5acf5e,15,Brushing,front,indoors,What,Teeth,,None
6806,ca15d56e-d62a-46eb-bcf3-0bceb58fd095.avi,c27b3584785bae696ca1d7941334957f,15,Brushing,front,indoors,What,Teeth,,None
7827,81a10d1b-2901-43d3-8882-f3ac7b93f217.mp4,b1d6a987334160e24b793ef2087e1f3d,15,Brushing,front,indoors,What,Hair,,None
4785,6dcd7c0d-1311-492c-8cea-f3de5c729c67.mp4,c136733a6ab8e9de1fd8bc14ccb4bd48,15,Brushing,front,indoors,What,Teeth,,None
7702,83267bb0-fcfc-437b-a221-3f32a9815852.mp4,2ac24dca5e3fd89645ead02f6854f017,15,Brushing,back,indoors,What,Hair,,None
6720,0aca0a19-62cb-4996-a83c-b20436ec4e55.avi,f586f1a0233cf37dfb30044b93a430d6,15,Brushing,side,indoors,What,Teeth,,None
6802,6a95ed0b-d438-4173-aae9-602814f07d80.avi,7ee74be53314b8fdbbc48020bb670826,15,Brushing,front,indoors,What,Teeth,,None
21,64ed70f7-34d8-414d-b2f0-22ff38706ac7.mp4,beb84168ea2921b801e8f70b8eea500c,15,Brushing,front,indoors,What,Hair,,None
4566,dc9d002c-48eb-42d6-91d8-b7f4718741ec.mp4,7bb8d0554ec8844ccd248270a05d8b6f,15,Brushing,front,indoors,What,Hair,,None
6701,83a96cc7-0c88-44ce-b286-42e25baaba10.avi,2db48b4d557b59df331e4ea23c9842b7,15,Brushing,front,indoors,What,Teeth,,None
7705,4ab58933-8b27-47c3-82b9-64cb5e987027.mp4,6bde810b3491d9e2f39c5e2fd994d342,15,Brushing,top,indoors,What,Hair,,None
4805,dcfbdb7a-77ee-4320-922b-afb1d939334a.mp4,a14299b7bb2dff66a2c12081505ea2bc,15,Brushing,side,indoors,What,Hair,,None
4559,a504da32-c4ff-4bc7-a191-0c23c2682487.mp4,bdba4896d05f8bad5f900d0954a128d9,15,Brushing,top,indoors,What,Hair,,None
6737,3ab18245-13a9-4662-a4ad-9333dd71acd1.avi,40a756044434b198f6034873c9a2bdc4,15,Brushing,front,indoors,What,Teeth,,None
4797,ca07f3a6-3b0a-4f50-b772-914a20c1fd31.mp4,b3d0f51485b5fa27c902103038ca137d,15,Brushing,front,indoors,What,Hair,,None
4748,a5cea065-849f-421e-9f3d-925d0bc3c765.mp4,998c3b668799c8efe448c9d1ec6d9953,15,Brushing,front,indoors,What,Teeth,,None
7772,8c3df3a0-acdd-452f-b6d4-b97dda4f4a39.mp4,3c40c26a01654178fe4804e32bb95e5c,15,Brushing,front,indoors,What,Hair,,None
6705,a68dda98-e7e8-4919-849b-72aae44d71ad.avi,92e38b42e743bbfb991d4dbdb2cc620b,15,Brushing,front,indoors,What,Teeth,,None
7762,7784bf0a-b642-4a38-84bd-0f424dd431ae.mp4,2f7edcdd03ccaf6c881df62488eaaf87,15,Brushing,back,indoors,What,Hair,,None
6691,d9447081-cae3-415e-82b4-69ba8c34d3c8.avi,32a2601a6f14ea93f5ee122e8535c6ca,15,Brushing,front,indoors,What,Teeth,,None
15,89bde9df-0c6b-4f8b-8c4d-74d540b45726.mp4,b1e540379cdb12e92853cc366d9bc853,15,Brushing,front,indoors,What,Hair,,None
4737,852154e5-b4bb-470e-a453-be96ee471e58.mp4,ec5dad8896daa4bcad9b39b40fff836e,15,Brushing,front,indoors,What,Teeth,,None
7864,3612ffde-ec51-4a8a-a5c0-33dab39fd305.mp4,08aeb7691dc97e6825845918f360dd0e,15,Brushing,front,indoors,What,Hair,,None
4724,d012d9cc-a9d6-4adc-a70f-cdb88413dec9.mp4,65b5b876a8c4a31054e7cec707d0fc28,15,Brushing,front,indoors,What,Teeth,,None
6751,63c1675d-3b69-4299-ae3e-2489ea7de4c8.avi,df896b87ae5111378e92875688f41f9d,15,Brushing,front,indoors,What,Teeth,,None
7825,1ef26365-3d06-4d9a-9dc9-41a749f191cf.mp4,f82a259e049bfc102536e78f174f2045,15,Brushing,front,indoors,What,Hair,,None
7777,7bf511c6-49e3-4266-9945-b8bc74172d30.mp4,6c572ec74d47a3891a986326f40d8ec2,15,Brushing,front,indoors,What,Hair,,None
7839,93d674d1-7dc8-40cb-912e-99fb48056c92.mp4,76f3ff89004b31f982ebf4bc8b8fc2c1,15,Brushing,side,indoors,What,Hair,,None
7729,5e2db2be-db51-419f-9b64-a212dc2ace0e.mp4,08c9a3186d85072e41a58597d454a28d,15,Brushing,back,indoors,What,Hair,,None
4793,f2f78d08-3f60-4706-a9bb-f0861364b95d.mp4,9eabcabd580d81efb772cb728867c34b,15,Brushing,side,indoors,What,Teeth,,None
6716,4f92472d-6bbb-4b75-8d95-e42d1ebc1165.avi,69f8cbe2edd41da6b88a66076edf10d5,15,Brushing,side,indoors,What,Teeth,,None
6807,86be486b-7cb9-4a2c-8151-94bb650ad646.avi,e0b09aa3dba62f63b2a751a554726dc6,15,Brushing,front,indoors,What,Teeth,,None
7723,919e906e-eb72-4925-8510-1a3f069fd40a.mp4,6bdf80c88458d55b082d60a17d13e65a,15,Brushing,front,indoors,What,Hair,,None
4570,033fc7a0-e7aa-4244-8150-acd94e56c33b.mp4,5d2baacb897365ef99a28ffdc0513aa0,15,Brushing,front,indoors,What,Hair,,None
7703,cd57be2e-ed6d-49d2-ba70-7e6df035078b.mp4,9aaf7da4de1e61a4ae5fb8624e0ed1a3,15,Brushing,back,indoors,What,Hair,,None
6731,858a011b-2e23-4b6f-960a-8892b29b8b4a.avi,5f0f9e6ef24ce87b460d5186817176bb,15,Brushing,front,indoors,What,Teeth,,None
26,2ebbd51b-d661-453e-8358-111bbbacf849.mp4,ce385258d96586827895212af375d695,15,Brushing,front,indoors,What,Hair,,None
6828,4d118c9b-660e-42d8-8895-83d20ba91fe4.avi,af90c4a9a849f3b76063659d59d177af,15,Brushing,front,indoors,What,Teeth,,None
4764,8be279d5-3803-42a5-92dd-0e2bca294cf1.mp4,6f0e4a8adb2e2db303ada8d4c29727f9,15,Brushing,side,indoors,What,Teeth,,None
4577,304d064d-1670-45de-9a5d-de82235348de.mp4,85e2e7c98cb346f8decc56741a09c7b2,15,Brushing,front,indoors,What,Hair,,None
4547,3d668d45-a195-4574-a7c9-07d64c17e428.mp4,140b4bfc49472200fde0141f1d8a3821,15,Brushing,front,indoors,What,Hair,,None
6783,13b5040d-3e8c-4a95-973c-f72063dbdfe5.avi,fde28b912c22039a6ae82af45d8eeac8,15,Brushing,front,indoors,What,Teeth,,None
6754,e0efb607-b35f-4369-869f-79c658344b81.avi,e46ad6256837cc03fa90bc8d6473eb54,15,Brushing,front,indoors,What,Teeth,,None
7757,1668560e-48ba-4dad-a1cf-1aaa1c0d2a3c.mp4,e5b3f2ea24eac56929677e8857209d4a,15,Brushing,front,indoors,What,Hair,,None
6788,12f1fab5-46df-4703-a26c-cc2c3a962eae.avi,fd255182246f7d431c94c5eb6f15502c,15,Brushing,front,indoors,What,Teeth,,None
7706,0d246c22-59f3-4952-93ca-d419f3a8d19a.mp4,4ab68b38832b6a36202857fbb13e2fa6,15,Brushing,back,indoors,What,Hair,,None
4738,e5727854-3b5f-4944-8e6f-727e74e8906b.mp4,e96f0cb3dda4ba2928d8f707a411fc8e,15,Brushing,front,indoors,What,Teeth,,None
4746,755ba59f-5c69-4ad5-8894-0940cddebf39.mp4,a14149b8066e19cac60bc3d779f2adb3,15,Brushing,side,indoors,What,Teeth,,None
4562,aedc12b1-0fbc-4415-a0e4-6f7357a360f6.mp4,908b2b8c9c250ba9ee75e4eb640625e5,15,Brushing,front,indoors,What,Hair,,None
6765,7c445a6d-d491-4aa0-a5c4-eb601132f16e.avi,5469f7775ea476e826f4eaf3f85d8dc9,15,Brushing,front,indoors,What,Teeth,,None
6742,67852987-796d-472e-943b-1301378c3e68.avi,6d6770381ad43344c7c24775ce752ffc,15,Brushing,front,indoors,What,Teeth,,None
6697,822338a6-19a8-402e-a7dc-ccab9b78fe44.avi,d43ab47330c5b6584d781a35d0689493,15,Brushing,front,indoors,What,Teeth,,None
7824,923b9fba-ee0d-46aa-b99c-2539d5e9e52e.mp4,ed8cc921d3e4d3888e940f0bfb6aac06,15,Brushing,side,indoors,What,Hair,,None
4783,dd7e869a-ff32-444c-be15-97a33e7613e6.mp4,5165fbee8dff3187f5f4730a0cf5bb87,15,Brushing,front,indoors,What,Teeth,,None
6799,96d0401f-baa8-4b10-9f91-0b8c5e49e61e.avi,1d0bfd761fbe9bfcdd7f31fea3abb769,15,Brushing,front,indoors,What,Teeth,,None
6723,001105d7-d889-4d15-9cc1-29474d2decd2.avi,f517b8d9acd9fe9534f9b64bda9a6f11,15,Brushing,side,indoors,What,Teeth,,None
6829,df3eda8b-193f-430c-9530-a84098a74edc.avi,db7024d2a5a61bd83b90ad1fff7ae9bd,15,Brushing,front,indoors,What,Teeth,,None
6752,189a684b-7fb1-40bc-b4c7-00a743ce390f.avi,bc13ccc9d028bd157cb157146b6830af,15,Brushing,side,indoors,What,Teeth,,None
4548,be9dc072-13c1-4060-89c2-dfec953c97b3.mp4,bd1dd335734a0f207fed548eeb3f3ea3,15,Brushing,side,indoors,What,Hair,,None
7727,91d34e7b-215c-4fc6-b330-a7d746502732.mp4,db476a4a3fad116d02bf66d3917c0159,15,Brushing,front,indoors,What,Hair,,None
4795,ca25f747-ee28-4f94-9d67-a45d3d986d3b.mp4,7d7da75a8cef9072b608c682af4c58e3,15,Brushing,side,indoors,What,Hair,,None
4574,60dd434d-c945-4cf9-822a-3fdd7c4203de.mp4,a8234d2bb22232a185afd7155f0618be,15,Brushing,side,indoors,What,Hair,,None
6692,a7e4712f-bc35-44fe-9066-3c879b2d14cf.avi,0dab07097d0c586eccb2ee842309ac16,15,Brushing,front,indoors,What,Teeth,,None
6744,9c28045f-0f06-4bcd-8808-286645949d36.avi,2db655636e7a0ae5a54e4ab011ce838f,15,Brushing,top,indoors,What,Teeth,,None
4726,06ddb420-641e-4b92-acb1-d075bdca8986.mp4,ac70119669169df7017542bdc0b01341,15,Brushing,front,indoors,What,Teeth,,None
7747,d2d9ec3a-fb68-4dd7-8a44-d78bb4d29bbd.mp4,357eebf942fe9edf44a36bbb3baedfa7,15,Brushing,front,indoors,What,Hair,,None
4594,c6533b51-8b0f-4ceb-8527-0a1bb7b311a9.mp4,626b0ad280dc988c56a8cfc3281208f0,15,Brushing,front,indoors,What,Hair,,None
46,0115c1a3-c425-45cd-bd74-9f017b058dc8.mp4,a1b36d1e7bc57ac0521cc6d96ef97784,15,Brushing,front,indoors,What,Hair,,None
7736,0605f04b-93f4-41d3-90d4-945f0fb67302.mp4,86aabb6479060ff2a369ee76b4677898,15,Brushing,top,indoors,What,Hair,,None
7734,e954af71-01e3-41f8-9480-987a37f1723c.mp4,47ca565f2b214e02ecc1cfd8a96ca468,15,Brushing,front,indoors,What,Hair,,None
6787,96e7f29b-555e-4bab-b372-468b7e0f9ae4.avi,6d0ee1fa4a8b5b5cfc3e23a06e5da2d9,15,Brushing,front,indoors,What,Teeth,,None
7840,84473d3c-c6a5-43dc-9ed3-9850a083be20.mp4,064de37bc67dba473e592c35538b935c,15,Brushing,side,indoors,What,Hair,,None
7754,385719da-de90-4b82-9fd1-bdf79f8e0ec1.mp4,50b1264f6ee41e1634cb747fe7e06731,15,Brushing,top,indoors,What,Hair,,None
6773,74234e16-80bc-4fd1-af85-712702df2b7f.avi,29ad36918f8f10c555cb0192c6ef4563,15,Brushing,top,indoors,What,Teeth,,None
4752,6b571e89-d58d-4cd8-802c-f3b01ea66c8d.mp4,4060cf36b97ff025119c2dc50edb44df,15,Brushing,front,indoors,What,Teeth,,None
4721,a9a1039c-e4ad-4fd6-abd3-b0812f6d25fb.mp4,8de0c908e2401b65367cc027c11ef68b,15,Brushing,front,indoors,What,Teeth,,None
6706,5ec3160c-3aa2-4206-a2f2-4005a8b1249e.avi,96c9adc89174c86eba4e41e026a138d7,15,Brushing,front,indoors,What,Teeth,,None
7740,3d0cbe44-8b2e-44ef-b51b-af837c8e1325.mp4,2383471c9855d1344f5bff73e7288f98,15,Brushing,front,indoors,What,Hair,,None
7718,bdf16e12-81bd-4302-a360-a5d5f69af17e.mp4,a93b1550e4297b67b4e6af6ee24e60ef,15,Brushing,top,indoors,What,Hair,,None
6722,a35f11d6-2a33-45c0-835c-324db57cc5b3.avi,7ab0a3ef00ab3dac10aa170adb5de4f9,15,Brushing,side,indoors,What,Teeth,,None
12,564ef1e2-c85a-45df-9e52-94c5b1b4c15f.mp4,17787c5258b9c41d2a89c92deed05f4e,15,Brushing,front,indoors,What,Hair,,None
6812,dabeaa57-b73d-464f-a51e-da2e4740f36b.avi,ed778f6df70dec531b7cd39e30e451ae,15,Brushing,front,indoors,What,Teeth,,None
4788,6b02c6bb-8312-467b-bb13-935ccfad9265.mp4,e6b5148802fbb08074458e4c7ca9dd86,15,Brushing,top,indoors,What,Teeth,,None
4763,06837945-0d5f-46ca-8dcb-822361af1377.mp4,e9b93290fdca713a9b6e36893a064087,15,Brushing,side,indoors,What,Teeth,,None
7862,ddd006ac-3c00-490f-9d1e-76ea4f49e3ca.mp4,354c4521c6aec57c0ffd799cdcc66ae3,15,Brushing,front,indoors,What,Hair,,None
6776,c6696738-e7e0-4f75-854f-7d9035da71cd.avi,9b89f27729f9a753914fd1e3c9a78d92,15,Brushing,front,indoors,What,Teeth,,None
6743,e98f2098-6ce2-4fe4-bcb2-ed1085253cc2.avi,c4eb3b0b4f61e937ea57e7ccb8f03dab,15,Brushing,front,indoors,What,Teeth,,None
6732,ac625e25-fcac-42e4-b972-7fb651eafc16.avi,81642e14502a44d4fff9f0d27441d8ba,15,Brushing,front,indoors,What,Teeth,,None
7783,9a954b8c-ad92-4c63-9c1b-0a0ce26038d6.mp4,11fc78820186d63b4fb60b72dec1ee47,15,Brushing,back,indoors,What,Hair,,None
6761,33722f87-752e-40f0-8903-7e3c8a2cc644.avi,9e800092e36e00a2457656332723c167,15,Brushing,front,indoors,What,Teeth,,None
6774,531142f5-52e3-435f-bc5b-d9cd029ee24b.avi,1b6e65ae1990e5a8ede2351635895bc4,15,Brushing,front,indoors,What,Teeth,,None
31,5f2175fd-34b2-4858-9daa-721463116aeb.mp4,7a22d483a4b8138829fb9280e6a8f38f,15,Brushing,side,indoors,What,Hair,,None
6360,e55deec3-8eb3-41b2-b3af-a854ee6eb5f9.mp4,c1d6c4c508365c7723a70f9a5fd415b7,15,Brushing,front,indoors,What,Hair,,None
6796,3c0eac38-5a48-4b6f-9a3f-2ffba578e574.avi,d234390a95b07ef86935614aed450529,15,Brushing,front,indoors,What,Teeth,,None
7701,94c272b9-3214-441c-ae52-74d11ec3aba6.mp4,cd74722c95da0f05bcbc4fc4b6bc5e7e,15,Brushing,front,indoors,What,Hair,,None
4739,c1dff143-7977-41fe-91ae-aef426e2128b.mp4,ddae275ce0a3dfdac4b04e9730142145,15,Brushing,front,indoors,What,Teeth,,None
34,2774ab64-74de-4cca-a572-fdab46231e1c.mp4,fb5d8926b68078d5c5b06a67e391600b,15,Brushing,front,indoors,What,Hair,,None
7700,0adafc58-ee61-4bad-8f6c-e8dc51404111.mp4,a648bbd525d663d903fb079b73b4c415,15,Brushing,front,indoors,What,Hair,,None
4759,8289f3c8-977d-468e-916a-5e872995431d.mp4,5a55aaa61490aa0d8dc74e80317efeb7,15,Brushing,side,indoors,What,Teeth,,None
7763,10effdf3-98ca-4041-b5a1-9bdb0f338cd1.mp4,71f13cbefcb94cda3f6d23be22b41530,15,Brushing,top,indoors,What,Hair,,None
6688,16ab7fc8-1856-4e54-91a8-2b3e0c561c58.avi,a9dd550fd7c670b51b8c2d6df92b6902,15,Brushing,side,indoors,What,Teeth,,None
7746,92baf5cf-c3e8-4410-a131-2886c086ed26.mp4,d7a07aea487c92c5d5d106c6b4f7b9d7,15,Brushing,back,indoors,What,Hair,,None
7782,2021fb35-d270-40b3-a3fc-39eee3e8fc66.mp4,ba2ef44567ac03fafff314e45286593e,15,Brushing,back,indoors,What,Hair,,None
5,981017f3-edf6-455e-9a0a-25c1704c6260.mp4,cdcf2a96dfd0de9b45e387e58ac873ea,15,Brushing,front,indoors,What,Hair,,None
1862,9ba8be4d-c346-4eae-9631-fa9d10c7656d.mp4,5ca695f2ba57dd4557993e693c3e5be8,24,Carpentry,side,outdoors,With,HandSaw,What,Wood
8274,01509123-cea1-417a-89de-29e33f582555.mp4,678fc3e612920ff52d2fe46cf14b3aaf,24,Carpentry,top,indoors,With,Machine,What,Wood
1849,989c30db-8488-4e2a-a927-b659eeedced2.mp4,9e8ba9416c1ba72d0c52cc19776074fb,24,Carpentry,side,indoors,With,HandSaw,What,Wood
